6.3237,1148.16
6.36042,927.623
6.40371,741.039
6.45164,593.826
6.5073,472.287
6.56759,378.777
6.63717,302.171
6.70751,246.601
6.78791,200.532
6.87526,164.401
6.98349,132.339
7.09986,108.005
7.22711,89.4296
7.36093,75.9697
7.48464,67.9036
7.57866,64.7797
7.6232,64.6628
7.68753,67.5299
7.72464,72.5508
7.75557,80.8416
7.78031,92.3397
7.80505,110.62
7.82979,137.681
7.86629,191.5
7.89635,234.388
7.9201,253.18
7.9296,254.921
7.95177,245.236
7.97429,219.096
8.02897,136.475
8.05371,108.288
8.07227,92.9061
8.09701,78.6744
8.12794,67.7785
8.16505,60.4098
8.20464,56.0494
8.25907,52.9845
8.33577,51.6408
8.44711,53.3399
8.54492,57.913
8.63596,65.3994
8.727,77.428
8.79525,91.1411
8.85375,107.987
8.91225,132.197
8.96344,162.987
9.00488,198.383
9.04387,245.295
9.078,303.49
9.10786,375.395
9.13345,461.758
9.15539,564.146
9.17672,702.436
9.195,866.621
9.21206,1075.08
9.22913,1357.48
9.2468,1753.41
9.26386,2259.75
9.28458,3059.07
9.31261,4423.92
9.34807,6217.67
9.36806,6933.56
9.3898,7232.38
9.39019,7232.47
9.4095,7004.0
9.43339,6176.76
9.49238,3256.63
9.51431,2391.11
9.53137,1870.95
9.54844,1472.41
9.56611,1164.49
9.5853,921.308
9.6045,745.869
9.62644,601.585
9.65203,482.621
9.67762,397.595
9.70687,326.874
9.741,267.257
9.78366,214.515
9.83241,172.532
9.88116,142.68
9.94088,116.476
10.0116,94.7166
10.0969,76.609
10.1883,63.1331
10.298,51.8461
10.4259,42.7716
10.5722,35.6183
10.7641,29.2606
10.9561,24.9265
11.2303,20.7065
11.5228,17.6766
11.9494,14.7476
12.4613,12.4846
13.0463,10.7837
13.7775,9.36371
14.8003,8.09678
15.8768,7.28957
16.9419,6.91445
17.1735,6.89957
17.8681,7.10591
18.2849,7.55629
18.6323,8.35371
18.8986,9.51402
19.1012,11.0703
19.2459,12.8708
19.3732,15.3292
19.4774,18.4116
19.5643,22.2512
19.6372,26.9947
19.7021,33.1758
19.7576,40.9371
19.7993,49.2048
19.841,60.9211
19.8722,73.3578
19.9035,90.9427
19.9284,110.813
19.9527,138.128
19.973,169.759
19.9924,210.764
20.0115,264.982
20.0306,336.914
20.0505,435.403
20.074,586.109
20.1021,817.661
20.1754,1529.39
20.2041,1718.43
20.2306,1779.78
20.255,1726.88
20.2867,1521.55
20.3666,759.948
20.3921,563.453
20.4155,422.616
20.4372,324.191
20.4581,253.921
20.4789,202.218
20.4986,166.181
20.5218,135.197
20.5449,112.783
20.575,92.0164
20.6098,75.4119
20.6503,61.9968
20.6931,52.0262
20.7487,42.9914
20.8043,36.6895
20.8853,30.4473
20.9663,26.3348
21.0636,23.1016
21.1739,20.8915
21.2842,19.7984
21.3577,19.6239
21.4504,20.1345
21.5432,21.8645
21.6094,24.4867
21.6535,27.5068
21.6867,31.0187
21.7198,36.4297
21.746,42.9671
21.7722,52.691
21.7958,65.4521
21.8175,81.731
21.8395,103.949
21.8644,136.708
21.8958,189.73
21.9604,312.622
21.9917,353.685
22.0193,366.254
22.0447,355.349
22.0721,322.065
22.1204,232.407
22.1613,156.518
22.1878,117.105
22.2099,91.5272
22.2314,72.5183
22.2529,58.4352
22.275,47.9904
22.2982,40.2236
22.3213,34.7498
22.3522,29.7777
22.3909,25.8032
22.435,22.9439
22.5013,20.3889
22.5675,18.926
22.6911,17.621
22.8147,17.258
22.9913,17.592
23.2483,19.2104
23.5296,22.3247
23.8109,27.1275
24.0444,32.961
24.2488,40.1213
24.4415,49.5126
24.605,60.489
24.7568,74.3833
24.897,91.87
25.0301,114.752
25.1446,141.972
25.252,177.212
25.3454,219.423
25.4272,269.725
25.5089,339.021
25.5755,416.762
25.6409,521.969
25.6981,650.233
25.7495,810.392
25.7945,1004.79
25.8324,1229.28
25.8692,1526.63
25.9037,1911.01
25.9364,2414.13
25.9679,3078.12
25.9965,3880.73
26.0286,5059.43
26.0672,6897.82
26.169,12851.7
26.2082,14410.0
26.2407,14857.0
26.2736,14421.9
26.3147,12793.1
26.4187,6827.46
26.4572,5062.79
26.4888,3952.27
26.5215,3083.58
26.553,2464.46
26.5857,1991.49
26.6219,1610.37
26.6628,1302.04
26.7054,1071.31
26.7585,867.175
26.8193,706.331
26.8831,591.118
26.947,514.794
26.9981,477.335
27.0565,463.484
27.0999,483.494
27.1318,526.256
27.1637,607.062
27.1873,701.812
27.2133,850.855
27.2411,1071.34
27.2735,1412.78
27.3562,2459.97
27.3898,2751.77
27.4197,2842.68
27.4512,2740.22
27.4873,2406.48
27.5771,1243.19
27.6066,937.536
27.6326,728.497
27.6574,577.627
27.6816,468.57
27.7076,383.92
27.7336,323.578
27.7661,271.085
27.8003,233.13
27.8428,200.538
27.9066,167.968
27.9834,142.146
28.0861,119.089
28.2232,98.7239
28.3708,83.7215
28.5775,69.2144
28.8285,57.236
29.1385,47.1663
29.4923,39.2813
29.9325,32.5972
30.3818,27.9464
30.8371,24.7343
31.3503,22.7097
31.5214,22.5285
31.778,23.1073
31.9638,24.7347
32.1141,27.6639
32.2143,31.251
32.301,36.449
32.3621,42.2566
32.411,49.1832
32.4538,58.1197
32.4868,68.0982
32.5204,82.8572
32.5472,99.9371
32.5723,122.237
32.5967,152.449
32.6212,194.074
32.6456,250.593
32.6701,325.466
32.6972,433.5
32.7302,600.265
32.8204,1142.62
32.8563,1294.11
32.8912,1347.35
32.9193,1312.6
32.9548,1180.63
33.011,854.706
33.0614,560.234
33.0928,412.766
33.1203,312.541
33.1432,248.178
33.1662,198.73
33.1891,161.397
33.215,130.318
33.2395,109.068
33.27,90.0387
33.3006,76.5899
33.3397,64.4631
33.3886,54.1025
33.4472,45.6825
33.523,38.4188
33.6219,32.274
33.7209,28.2081
33.8737,24.109
34.0264,21.4558
34.2097,19.2972
34.4846,17.182
34.9429,15.0959
35.5247,13.7113
35.9414,13.3935
36.309,13.897
36.5429,15.1073
36.71,16.9812
36.8214,19.2059
36.9038,21.7925
36.984,25.6843
37.0509,30.7954
37.0988,36.3548
37.1378,42.9426
37.1689,50.4298
37.2001,61.1051
37.2258,73.5499
37.2508,90.4999
37.2759,114.17
37.2998,145.401
37.3232,186.555
37.3466,240.798
37.3736,322.633
37.4043,442.527
37.4424,628.659
37.5165,1021.92
37.5561,1167.4
37.5904,1212.97
37.6221,1178.89
37.6579,1061.32
37.717,762.78
37.7677,503.598
37.8002,368.713
37.8261,284.043
37.8529,216.622
37.8752,173.904
37.8997,138.427
37.9264,110.361
37.9531,90.3882
37.9799,76.0711
38.0149,62.9547
38.05,53.9206
38.1002,45.1584
38.1603,38.2897
38.2222,33.5736
38.3047,29.455
38.4078,26.4335
38.4903,25.1781
38.5892,24.7934
38.6968,25.8493
38.7685,27.7031
38.8402,31.0132
38.8959,35.2295
38.9453,41.0749
38.9849,48.2069
39.0195,57.4927
39.051,69.9721
39.0789,85.9016
39.1039,105.971
39.1274,131.557
39.1515,166.676
39.1756,212.959
39.2031,281.962
39.234,382.193
39.2717,535.284
39.3533,905.545
39.3865,1017.08
39.4201,1074.8
39.4338,1079.23
39.4676,1041.88
39.5054,929.278
39.6161,448.617
39.6498,331.127
39.6804,248.3
39.707,193.649
39.7317,155.091
39.7564,126.067
39.7849,101.682
39.8108,85.5587
39.8405,72.1338
39.8776,60.3309
39.9184,51.3317
39.974,42.9616
40.0408,36.255
40.1298,30.3763
40.2411,25.6628
40.3746,22.0481
40.5342,19.2906
40.7644,16.8998
40.9704,15.6887
41.2431,15.1246
41.4145,15.5857
41.5431,16.7651
41.6379,18.6125
41.7028,20.8713
41.7547,23.8342
41.7937,27.2977
41.8326,32.6351
41.8638,39.1015
41.8911,47.1915
41.9183,58.4728
41.9427,72.1002
41.967,89.9112
41.9963,117.814
42.0287,157.995
42.069,220.369
42.1534,364.537
42.1947,413.009
42.2335,428.811
42.2674,415.671
42.3092,369.268
42.4209,185.946
42.4576,137.252
42.4871,106.644
42.5167,83.2818
42.5443,67.0238
42.5754,53.732
42.6066,44.3996
42.6378,37.8177
42.6715,32.7618
42.7235,27.5612
42.7884,23.4763
42.876,20.0616
42.9897,17.3652
43.126,15.3728
43.3468,13.4666
43.6065,12.1641
44.0675,10.8479
44.8531,9.64675
46.0254,8.66182
47.4021,8.09238
47.6719,8.07281
48.2789,8.2758
48.6274,8.71548
48.9197,9.53331
49.122,10.6394
49.2626,11.9505
49.375,13.6115
49.4733,15.8828
49.5509,18.6556
49.6099,21.8177
49.6571,25.5098
49.6985,30.2122
49.7358,36.4779
49.7673,44.1638
49.7949,53.6508
49.8224,66.8577
49.8454,81.7948
49.8707,103.52
49.8986,135.539
49.9258,176.911
49.955,233.8
49.9921,325.27
50.0506,502.594
50.1091,678.335
50.1504,764.349
50.1905,794.47
50.2224,775.71
50.2664,693.729
50.3339,494.791
50.389,329.924
50.4255,240.487
50.457,179.903
50.484,139.702
50.5093,110.643
50.5346,88.5318
50.5615,71.0158
50.5891,58.023
50.6206,47.4981
50.652,40.128
50.6903,33.9131
50.7341,29.0568
50.7926,24.7445
50.8656,21.264
50.9629,18.387
51.0697,16.4924
51.2299,15.0096
51.4266,14.4803
51.6433,15.023
51.86,16.6921
52.0503,19.3744
52.2134,23.0366
52.3494,27.5866
52.4762,33.7597
52.585,41.3711
52.6738,50.0709
52.7626,62.2616
52.8424,77.8847
52.9076,95.8951
52.9692,119.834
53.02,147.637
53.0635,180.763
53.1034,222.938
53.1414,279.442
53.1732,344.528
53.2044,431.528
53.2343,543.577
53.2633,687.373
53.296,901.052
53.3281,1175.75
53.368,1613.31
53.4206,2340.24
53.5057,3619.93
53.55,4108.99
53.5961,4332.25
53.6009,4335.64
53.6406,4217.48
53.6856,3803.84
53.7595,2754.33
53.8257,1810.71
53.8687,1321.13
53.9022,1023.57
53.9371,786.187
53.972,610.501
54.0024,497.074
54.0341,408.144
54.0722,330.311
54.1111,273.127
54.1601,222.172
54.209,185.927
54.2743,151.533
54.3504,123.601
54.441,100.519
54.5425,82.5415
54.6603,67.9575
54.7962,56.1936
54.9548,46.613
55.1361,38.9863
55.3581,32.538
55.6481,26.9028
55.9744,22.7156
56.355,19.436
56.8752,16.5232
57.3954,14.677
58.0366,13.4605
58.2503,13.3552
58.5709,13.7038
58.8113,14.7484
58.9782,16.339
59.1118,18.6761
59.212,21.6472
59.2881,25.2271
59.3516,29.8192
59.4023,35.3964
59.4411,41.6184
59.4758,49.5398
59.5105,60.8783
59.5409,74.9428
59.57,93.5067
59.5967,116.48
59.6234,146.679
59.6515,187.907
59.6835,249.049
59.7202,339.338
59.7677,486.248
59.8692,838.683
59.9194,957.997
59.9625,993.616
60.0049,959.871
60.0562,840.193
60.1837,412.22
60.2238,303.715
60.2592,228.594
60.2913,176.532
60.3236,137.147
60.3567,107.897
60.3861,88.9639
60.4228,72.0338
60.4622,59.56
60.505,50.2706
60.5584,42.3908
60.6212,36.1755
60.7013,30.8869
60.8015,26.5888
60.9217,23.347
61.0493,21.3048
61.1981,20.2521
61.2407,20.2082
61.3612,20.8877
61.4274,22.0166
61.4935,24.1557
61.55,27.5193
61.5852,30.923
61.6203,36.0077
61.6554,43.6608
61.6847,52.8832
61.714,65.6461
61.7433,82.9715
61.7755,108.523
61.8077,141.945
61.8457,192.15
61.9037,287.198
61.9763,411.531
62.0232,469.802
62.0693,493.575
62.0737,493.801
62.115,478.61
62.166,422.369
62.2867,231.098
62.3247,183.351
62.3587,152.222
62.385,136.173
62.4114,127.36
62.4311,125.514
62.4508,127.728
62.4769,136.92
62.5096,158.339
62.5482,197.232
62.5958,262.039
62.692,409.685
62.7439,462.234
62.7828,474.818
62.8218,461.113
62.8703,411.574
62.9607,270.25
63.0153,188.658
63.0569,139.205
63.0926,106.683
63.1247,84.5596
63.1532,69.6894
63.1841,57.6512
63.2198,47.7293
63.2554,40.8142
63.303,34.6126
63.3505,30.5006
63.4129,26.8625
63.5169,23.0347
63.6417,20.1972
63.8022,17.8807
64.0399,15.7632
64.3608,14.051
64.7649,12.7306
65.4424,11.4081
66.37,10.3482
67.761,9.51266
67.9696,9.48651
68.3217,9.63295
68.5303,10.003
68.6672,10.5614
68.7585,11.2651
68.8302,12.2342
68.8954,13.8072
68.9345,15.3593
68.9736,17.6942
69.0128,21.2282
69.0467,25.6903
69.0806,31.9061
69.1145,40.3221
69.1523,52.7521
69.1953,71.0194
69.2631,106.865
69.3361,145.814
69.3841,163.677
69.4307,170.377
69.4345,170.393
69.4822,163.834
69.5239,149.056
69.6112,103.701
69.6751,71.2379
69.7195,53.3211
69.7583,41.3137
69.7931,33.2151
69.8283,27.2025
69.8694,22.2992
69.9046,19.4054
69.9516,16.7969
70.0037,14.939
70.0819,13.2432
70.1602,12.2004
70.2906,11.126
70.421,10.459
70.6817,9.66855
71.1511,8.95473
71.8082,8.46164
72.5899,8.24781
73.0115,8.43523
73.2692,8.8865
73.4448,9.59223
73.5619,10.4763
73.6509,11.6156
73.7271,13.2558
73.7727,14.8166
73.8184,17.1771
73.8565,20.16
73.8922,24.2961
73.925,29.7873
73.9578,37.5747
73.9859,46.6844
74.014,58.6344
74.0456,76.1708
74.0772,98.6807
74.1173,134.894
74.1709,195.357
74.2716,318.976
74.3185,360.08
74.3649,378.166
74.3731,378.633
74.4131,368.975
74.459,335.934
74.5304,255.14
74.6095,160.768
74.6558,116.16
74.6909,89.542
74.726,68.9844
74.7588,54.5677
74.7916,43.9058
74.8244,36.1567
74.8572,30.5726
74.8958,25.9574
74.9421,22.2565
74.9951,19.5168
75.0613,17.3578
75.1337,15.9396
75.2254,15.1959
75.2936,15.6192
75.3348,16.5467
75.3821,18.5941
75.4199,21.2794
75.4578,25.1553
75.5042,31.7919
75.563,43.0572
75.6765,67.7415
75.7344,75.7526
75.7735,77.399
75.8248,74.4206
75.8813,65.4199
76.0146,36.4641
76.0622,28.2359
76.1062,22.489
76.1507,18.3419
76.1952,15.538
76.2509,13.3495
76.3087,12.0227
76.3666,11.2222
76.4824,10.3255
76.705,9.49458
77.0708,8.88181
77.5251,8.64089
77.8234,8.77715
78.0969,9.30412
78.2833,10.1609
78.4076,11.2259
78.5008,12.5431
78.5785,14.2902
78.6437,16.6382
78.6934,19.4459
78.7369,23.19
78.7742,27.9615
78.8078,34.1338
78.8413,42.8662
78.8712,53.5567
78.901,67.8347
78.9321,87.4513
78.9669,116.296
79.0038,155.933
79.0483,216.088
79.1259,345.078
79.1906,450.383
79.2413,508.81
79.2923,530.974
79.294,530.988
79.3432,511.24
79.3944,454.563
79.5386,223.138
79.5833,164.113
79.6215,124.258
79.6591,94.2456
79.6933,73.8437
79.7275,58.7629
79.761,47.9671
79.8002,39.047
79.8393,32.8774
79.8841,28.0207
79.9372,24.1228
80.009,20.6677
80.1115,17.5679
80.2346,15.2456
80.3589,13.6997
80.5453,12.1799
80.8374,10.7657
81.1543,9.85993
81.812,8.82489
82.9404,7.97516
84.1682,7.56016
84.5594,7.68407
84.7248,7.98773
84.822,8.47908
84.8868,9.19503
84.9416,10.3319
84.9863,11.8889
85.031,14.3057
85.0702,17.3698
85.1104,21.65
85.1596,28.5722
85.23,41.217
85.3216,58.1666
85.3811,65.2641
85.423,66.8966
85.4719,64.8628
85.5273,58.0744
85.6799,30.6298
85.731,23.3289
85.7735,18.7291
85.8106,15.7216
85.8531,13.252
85.8978,11.5012
85.9364,10.4857
86.0135,9.28478
86.0906,8.65743
86.2583,7.99262
86.5377,7.5035
87.1189,7.06601
88.6514,6.57007
89.4706,6.46379
89.994,6.6139
90.2215,6.90454
90.3751,7.35569
90.4946,8.10333
90.5543,8.80551
90.614,10.0011
90.6539,11.2893
90.6937,13.2223
90.7335,16.1172
90.7676,19.6749
90.8018,24.5458
90.8359,31.0459
90.8735,40.4082
90.9173,54.5282
90.9759,78.4326
91.0953,132.287
91.1545,150.045
91.203,155.023
91.2528,149.967
91.3138,131.605
91.4617,66.7917
91.5095,49.6188
91.5504,38.0357
91.5868,30.1053
91.6267,23.6513
91.6665,19.0649
91.7006,16.264
91.7461,13.6859
91.786,12.1718
91.8457,10.6938
91.9054,9.76399
92.0249,8.67331
92.1785,7.91431
92.406,7.32249
92.7246,6.96599
92.9294,6.91559
93.2768,7.17255
93.5139,7.77409
93.6959,8.7422
93.8172,9.87691
93.927,11.5558
94.0089,13.5637
94.0744,16.0544
94.1236,18.8571
94.1691,22.6846
94.2079,27.4639
94.2419,33.3918
94.2758,41.6838
94.3062,51.8483
94.3389,66.7555
94.3717,86.9602
94.4045,113.829
94.436,147.262
94.4748,200.071
94.5185,275.848
94.578,404.0
94.6835,652.426
94.7345,742.936
94.7903,791.123
94.8033,793.199
94.8563,765.06
94.9068,690.063
94.999,485.326
95.0718,322.725
95.1203,234.356
95.1604,176.82
95.1968,136.173
95.2313,106.607
95.2653,84.6891
95.2993,68.3841
95.3375,55.1117
95.3763,45.5871
95.4164,38.6334
95.4698,32.2767
95.5365,27.0865
95.6008,23.6983
95.6979,20.1959
95.8192,17.3038
95.9648,15.0087
96.1549,13.0603
96.3449,11.7812
96.567,10.8032
96.8069,10.3046
96.9313,10.6072
96.9913,11.1966
97.0513,12.3945
97.1002,14.074
97.1535,16.9005
97.2068,20.9611
97.2751,27.8935
97.3889,40.7803
97.4545,45.793
97.5048,47.0611
97.5666,45.1419
97.6377,39.0977
97.7666,25.2179
97.8255,20.5031
97.8755,17.9116
97.9309,16.4978
97.9712,16.2612
98.0456,16.9313
98.1629,18.373
98.1877,18.4271
98.2662,17.6899
98.372,14.9558
98.4999,11.3073
98.5881,9.64188
98.6764,8.70472
98.791,8.12489
98.9057,7.84493
99.3468,7.33393
100.405,6.71847
102.663,5.9709
104.131,5.74519
104.831,5.88624
105.282,6.25607
105.607,6.84422
105.878,7.76681
106.078,8.93107
106.253,10.5664
106.399,12.7006
106.516,15.2747
106.616,18.5135
106.701,22.5159
106.771,27.2508
106.829,32.8408
106.883,40.0941
106.933,49.899
106.973,60.9939
107.013,76.3926
107.046,93.8267
107.08,116.894
107.113,147.248
107.149,190.152
107.184,244.626
107.222,321.066
107.268,438.111
107.324,618.541
107.48,1216.39
107.541,1383.22
107.601,1446.81
107.607,1447.0
107.658,1402.34
107.717,1260.86
107.82,881.054
107.897,598.748
107.951,434.777
107.995,332.093
108.038,253.394
108.08,195.966
108.117,157.308
108.159,125.567
108.204,101.074
108.254,82.1034
108.309,67.7567
108.369,56.9288
108.444,47.5749
108.534,39.8681
108.634,33.8878
108.759,28.6441
108.934,23.7026
109.143,19.8631
109.393,16.8532
109.675,14.613
110.042,12.6927
110.482,11.193
111.169,9.75919
111.762,9.05315
111.963,8.95476
112.164,9.0933
112.264,9.49486
112.331,10.1414
112.387,11.1449
112.443,12.8402
112.487,14.9034
112.532,17.7636
112.587,22.4987
112.659,30.7475
112.787,46.7984
112.851,52.0358
112.903,53.5166
112.962,51.7241
113.036,45.1447
113.195,25.6499
113.258,19.5495
113.311,15.8214
113.364,13.2058
113.415,11.5084
113.467,10.3993
113.544,9.42267
113.681,8.62872
113.904,8.10341
114.235,7.76795
114.454,7.70328
114.729,7.9269
114.872,8.49699
114.958,9.41668
115.016,10.6324
115.062,12.2343
115.107,14.6943
115.147,17.7707
115.188,22.1998
115.229,28.124
115.276,36.7792
115.336,51.0551
115.488,92.4805
115.554,104.281
115.607,107.304
115.669,102.889
115.74,88.934
115.897,47.0473
115.951,35.4832
116.0,27.3875
116.044,21.9916
116.09,17.8654
116.129,15.3224
116.182,13.0017
116.235,11.5129
116.316,10.1571
116.402,9.3534
116.517,8.71552
116.746,8.00894
117.193,7.34745
118.258,6.67394
121.008,5.86782
125.293,5.05911
126.354,4.98287
127.283,5.12523
127.575,5.34199
127.716,5.69235
127.809,6.25954
127.876,6.98702
127.953,8.31431
128.044,10.555
128.185,14.498
128.269,15.9132
128.312,16.1006
128.38,15.6205
128.468,13.8639
128.611,10.3365
128.686,8.96262
128.742,8.27129
128.822,7.72611
128.901,7.54318
129.047,7.71138
129.29,8.63168
129.534,10.1693
129.743,12.1802
129.913,14.5579
130.066,17.5856
130.216,21.8009
130.342,26.9019
130.45,33.0525
130.551,41.0889
130.641,51.3608
130.713,62.9408
130.775,76.6475
130.837,95.8204
130.885,116.226
130.93,142.078
130.975,176.767
131.023,227.31
131.066,286.868
131.108,364.254
131.156,476.521
131.208,634.633
131.27,871.344
131.383,1405.28
131.466,1783.54
131.529,1993.24
131.6,2092.36
131.61,2092.66
131.666,2032.58
131.739,1814.54
131.881,1169.35
131.966,805.672
132.027,600.11
132.078,463.75
132.127,365.238
132.177,287.975
132.232,226.617
132.29,180.588
132.348,148.016
132.412,122.264
132.487,101.17
132.58,82.9447
132.693,67.6697
132.817,56.1297
132.961,46.6754
133.142,38.4833
133.35,31.9755
133.611,26.4576
133.92,22.0662
134.281,18.6316
134.771,15.5784
135.351,13.2548
136.137,11.244
137.168,9.59558
138.356,8.35992
139.642,7.43165
140.562,7.10392
140.946,7.324
141.137,7.73317
141.265,8.28299
141.361,9.00118
141.441,10.0074
141.505,11.3351
141.56,13.199
141.61,15.7784
141.655,19.2898
141.693,23.6024
141.731,29.5703
141.77,37.7116
141.808,48.608
141.85,64.4857
141.892,85.1189
141.942,116.22
142.001,162.017
142.165,310.937
142.234,356.686
142.301,375.519
142.31,375.782
142.374,362.464
142.453,315.368
142.62,182.026
142.68,144.293
142.742,116.11
142.805,96.6352
142.885,80.5742
143.161,40.2067
143.242,30.567
143.31,24.3962
143.377,19.9381
143.44,17.0701
143.512,14.9042
143.602,13.2426
143.711,12.0502
143.936,10.6435
144.161,9.78878
144.701,8.58452
145.557,7.59148
147.09,6.64334
149.154,5.90045
149.334,5.88648
149.648,6.05003
149.76,6.36911
149.844,6.95922
149.894,7.60414
149.95,8.73701
150.007,10.4932
150.061,13.0139
150.112,16.159
150.173,21.0351
150.28,31.8696
150.379,41.6862
150.447,46.119
150.507,47.4443
150.567,46.0788
150.641,41.1705
150.839,21.7887
150.906,16.5451
150.962,13.2523
151.014,11.0274
151.072,9.27485
151.13,8.12559
151.218,7.12334
151.33,6.49292
151.554,5.96364
152.027,5.53589
152.277,5.45665
152.486,5.60163
152.576,5.89556
152.666,6.54385
152.732,7.38908
152.81,8.88832
152.91,11.6137
153.043,15.636
153.129,17.328
153.182,17.632
153.251,17.1037
153.326,15.4907
153.525,9.54168
153.61,7.66538
153.679,6.60739
153.743,5.97283
153.845,5.40531
154.011,5.04913
154.289,4.86727
154.776,4.79227
155.345,4.97806
155.717,5.39653
155.992,6.03142
156.221,6.98061
156.392,8.14811
156.517,9.43477
156.642,11.3392
156.734,13.3874
156.817,16.0652
156.892,19.6136
156.955,24.0575
157.009,29.6083
157.058,36.7716
157.102,45.6903
157.144,57.8719
157.186,74.0322
157.228,95.8137
157.267,122.764
157.307,158.148
157.353,210.074
157.405,286.09
157.465,394.653
157.653,803.424
157.733,926.031
157.803,964.769
157.805,964.795
157.871,931.676
157.94,835.691
158.059,586.487
158.157,383.217
158.221,275.526
158.268,212.464
158.318,160.751
158.366,123.794
158.412,96.9236
158.459,77.3471
158.5,64.7631
158.546,54.2298
158.601,45.6841
158.655,39.9996
158.71,36.4467
158.775,34.5722
158.785,34.5072
158.848,35.6359
158.911,39.7344
158.971,46.8386
159.031,57.3939
159.11,76.4526
159.253,115.863
159.335,131.742
159.4,136.105
159.47,131.141
159.543,116.781
159.748,58.018
159.808,44.3006
159.858,35.239
159.908,28.1088
159.961,22.7039
160.02,18.5448
160.084,15.5677
160.157,13.4766
160.23,12.1817
160.347,10.9394
160.522,9.91996
160.748,9.33881
160.816,9.29701
161.017,9.62356
161.15,10.4293
161.25,11.6663
161.316,13.0841
161.366,14.6983
161.416,17.0714
161.466,20.6599
161.51,25.269
161.548,30.7654
161.586,38.1736
161.626,48.6755
161.668,63.4908
161.71,83.0267
161.758,111.878
161.808,151.021
161.871,212.323
162.06,431.19
162.134,490.925
162.205,512.149
162.27,495.951
162.346,439.446
162.486,281.397
162.569,192.125
162.626,142.992
162.676,108.429
162.718,85.8454
162.766,65.9701
162.81,52.5263
162.855,42.5982
162.905,34.472
162.962,28.2116
163.018,24.0055
163.096,20.1122
163.186,17.2596
163.298,14.9307
163.434,13.0661
163.606,11.5854
163.778,10.7379
163.941,10.4545
164.065,10.6893
164.165,11.3803
164.239,12.4803
164.301,14.1221
164.35,16.2454
164.4,19.5063
164.444,23.7783
164.488,29.9129
164.525,37.1203
164.563,46.5996
164.607,61.1525
164.65,79.475
164.701,107.391
164.762,149.49
164.865,237.637
164.973,327.168
165.042,365.468
165.107,378.956
165.174,366.927
165.253,323.241
165.456,160.258
165.522,117.552
165.575,91.1455
165.628,71.3802
165.674,58.8464
165.722,49.6703
165.765,44.1861
165.817,40.2265
165.88,38.4411
165.938,39.3635
165.997,42.8187
166.04,47.4412
166.084,54.3487
166.132,65.513
166.18,81.6695
166.222,101.174
166.271,131.234
166.315,168.084
